2018-09-03 0:14:43 - PHP Notice:  Undefined offset: 4 in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 119
2018-09-03 0:14:43 - PHP Warning:  trim() expects parameter 1 to be string, array given in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 121
2018-09-03 0:14:50 - PHP Notice:  Undefined offset: 4 in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 119
2018-09-03 0:14:50 - PHP Warning:  trim() expects parameter 1 to be string, array given in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 121
2018-09-03 0:14:56 - PHP Notice:  Undefined offset: 4 in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 119
2018-09-03 0:14:56 - PHP Warning:  trim() expects parameter 1 to be string, array given in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 121
2018-09-03 0:28:15 - PHP Notice:  Undefined offset: 4 in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 119
2018-09-03 0:28:15 - PHP Warning:  trim() expects parameter 1 to be string, array given in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 121
2018-09-03 0:32:51 - PHP Notice:  Undefined offset: 4 in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 119
2018-09-03 0:32:51 - PHP Notice:  Array to string conversion in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 120
2018-09-03 0:32:51 - PHP Warning:  trim() expects parameter 1 to be string, array given in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 121
2018-09-03 0:50:55 - PHP Notice:  Undefined offset: 4 in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 119
2018-09-03 0:50:55 - PHP Notice:  Array to string conversion in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 120
2018-09-03 0:50:55 - PHP Warning:  trim() expects parameter 1 to be string, array given in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 121
2018-09-03 0:51:15 - PHP Notice:  Undefined offset: 4 in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 119
2018-09-03 0:51:15 - PHP Notice:  Array to string conversion in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 120
2018-09-03 0:51:15 - PHP Warning:  trim() expects parameter 1 to be string, array given in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 121
2018-09-03 0:51:17 - PHP Notice:  Undefined offset: 4 in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 119
2018-09-03 0:51:17 - PHP Notice:  Array to string conversion in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 120
2018-09-03 0:51:17 - PHP Warning:  trim() expects parameter 1 to be string, array given in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 121
2018-09-03 0:51:20 - PHP Notice:  Undefined offset: 4 in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 119
2018-09-03 0:51:20 - PHP Notice:  Array to string conversion in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 120
2018-09-03 0:51:20 - PHP Warning:  trim() expects parameter 1 to be string, array given in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 121
2018-09-03 0:51:24 - PHP Notice:  Undefined offset: 4 in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 119
2018-09-03 0:51:24 - PHP Notice:  Array to string conversion in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 120
2018-09-03 0:51:24 - PHP Warning:  trim() expects parameter 1 to be string, array given in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 121
2018-09-03 0:53:24 - PHP Notice:  Undefined offset: 4 in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 121
2018-09-03 0:53:24 - PHP Notice:  Array to string conversion in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 122
2018-09-03 0:53:24 - PHP Warning:  trim() expects parameter 1 to be string, array given in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 123
2018-09-03 1:20:23 - PHP Notice:  Undefined offset: 4 in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 121
2018-09-03 1:21:04 - PHP Notice:  Undefined offset: 4 in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 121
2018-09-03 1:21:04 - PHP Notice:  Array to string conversion in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 122
2018-09-03 1:21:04 - PHP Warning:  trim() expects parameter 1 to be string, array given in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 123
2018-09-03 1:22:29 - PHP Notice:  Undefined offset: 4 in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 121
2018-09-03 1:25:00 - PHP Notice:  Array to string conversion in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 119
2018-09-03 1:25:00 - PHP Notice:  Undefined offset: 4 in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 122
2018-09-03 1:25:32 - PHP Notice:  Undefined offset: 4 in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 122
2018-09-03 1:25:51 - PHP Notice:  Undefined offset: 4 in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 122
2018-09-03 1:26:27 - PHP Notice:  Undefined offset: 4 in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 122
2018-09-03 1:26:40 - PHP Notice:  Undefined offset: 4 in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 122
2018-09-03 1:28:12 - PHP Notice:  Undefined offset: 4 in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavuserpopup.php on line 122
2018-09-03 2:53:41 - PHP Notice:  Undefined variable: file in E:\xampp\htdocs\hikefun\admin\controller\extension\module\pavothemer.php on line 2300
2018-09-03 2:53:42 - PHP Notice:  Undefined variable: file in E:\xampp\htdocs\hikefun\admin\controller\extension\module\pavothemer.php on line 2300
2018-09-03 2:53:52 - PHP Notice:  Undefined variable: file in E:\xampp\htdocs\hikefun\admin\controller\extension\module\pavothemer.php on line 2300
2018-09-03 2:53:53 - PHP Notice:  Undefined variable: file in E:\xampp\htdocs\hikefun\admin\controller\extension\module\pavothemer.php on line 2300
2018-09-03 2:54:38 - PHP Notice:  Undefined variable: file in E:\xampp\htdocs\hikefun\admin\controller\extension\module\pavothemer.php on line 2300
2018-09-03 2:54:40 - PHP Notice:  Undefined variable: file in E:\xampp\htdocs\hikefun\admin\controller\extension\module\pavothemer.php on line 2300
2018-09-03 2:55:06 - PHP Notice:  Undefined variable: file in E:\xampp\htdocs\hikefun\admin\controller\extension\module\pavothemer.php on line 2300
2018-09-03 2:55:07 - PHP Notice:  Undefined variable: file in E:\xampp\htdocs\hikefun\admin\controller\extension\module\pavothemer.php on line 2300
2018-09-03 2:55:14 - PHP Notice:  Undefined variable: file in E:\xampp\htdocs\hikefun\admin\controller\extension\module\pavothemer.php on line 2300
2018-09-03 2:55:15 - PHP Notice:  Undefined variable: file in E:\xampp\htdocs\hikefun\admin\controller\extension\module\pavothemer.php on line 2300
2018-09-03 3:04:38 - PHP Notice:  Undefined variable: file in E:\xampp\htdocs\hikefun\admin\controller\extension\module\pavothemer.php on line 2300
2018-09-03 3:04:39 - PHP Notice:  Undefined variable: file in E:\xampp\htdocs\hikefun\admin\controller\extension\module\pavothemer.php on line 2300
2018-09-04 15:11:51 - PHP Notice:  Undefined index: name in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavobuilder\inc\widgets\categories_tabs.php on line 297
2018-09-04 15:11:55 - PHP Notice:  Undefined index: name in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavobuilder\inc\widgets\categories_tabs.php on line 297
2018-09-05 15:04:01 - PHP Warning:  mysqli::mysqli(): (HY000/2002): No connection could be made because the target machine actively refused it.
 in E:\xampp\htdocs\hikefun\system\library\db\mysqli.php on line 7
2018-09-05 15:04:01 - PHP Warning:  DB\MySQLi::__construct(): Couldn't fetch mysqli in E:\xampp\htdocs\hikefun\system\library\db\mysqli.php on line 10
2018-09-05 15:04:01 - PHP Warning:  DB\MySQLi::__construct(): Couldn't fetch mysqli in E:\xampp\htdocs\hikefun\system\library\db\mysqli.php on line 10
2018-09-07 16:27:24 - PHP Warning:  unlink(E:/xampp/htdocs/hikefun/system/storage/cache/cache.product.latest.1.0.1.7.1536341244): Permission denied in E:\xampp\htdocs\hikefun\system\library\cache\file.php on line 68
2018-09-09 7:00:03 - PHP Warning:  mysqli::mysqli(): (HY000/2002): No connection could be made because the target machine actively refused it.
 in E:\xampp\htdocs\hikefun\system\library\db\mysqli.php on line 7
2018-09-09 7:00:03 - PHP Warning:  DB\MySQLi::__construct(): Couldn't fetch mysqli in E:\xampp\htdocs\hikefun\system\library\db\mysqli.php on line 10
2018-09-09 7:00:03 - PHP Warning:  DB\MySQLi::__construct(): Couldn't fetch mysqli in E:\xampp\htdocs\hikefun\system\library\db\mysqli.php on line 10
2018-10-02 15:34:50 - PHP Notice:  Undefined variable: file in E:\xampp\htdocs\hikefun\admin\controller\extension\module\pavothemer.php on line 2300
2018-10-02 15:34:51 - PHP Notice:  Undefined variable: file in E:\xampp\htdocs\hikefun\admin\controller\extension\module\pavothemer.php on line 2300
2018-10-03 16:29:41 - PHP Notice:  Undefined variable: file in E:\xampp\htdocs\hikefun\admin\controller\extension\module\pavothemer.php on line 2300
2018-10-03 16:29:42 - PHP Notice:  Undefined variable: file in E:\xampp\htdocs\hikefun\admin\controller\extension\module\pavothemer.php on line 2300
2018-10-04 15:30:27 - PHP Warning:  mysqli::mysqli(): (HY000/2002): No connection could be made because the target machine actively refused it.
 in E:\xampp\htdocs\hikefun\system\library\db\mysqli.php on line 7
2018-10-04 15:30:27 - PHP Warning:  DB\MySQLi::__construct(): Couldn't fetch mysqli in E:\xampp\htdocs\hikefun\system\library\db\mysqli.php on line 10
2018-10-04 15:30:27 - PHP Warning:  DB\MySQLi::__construct(): Couldn't fetch mysqli in E:\xampp\htdocs\hikefun\system\library\db\mysqli.php on line 10
2018-10-24 4:12:52 - PHP Notice:  Undefined index: src in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavobuilder\inc\widgets\logo.php on line 94
2018-10-24 4:12:52 - PHP Notice:  Undefined index: src in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavobuilder\inc\widgets\logo.php on line 95
2018-10-24 4:14:13 - PHP Notice:  Undefined index: src in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavobuilder\inc\widgets\logo.php on line 94
2018-10-24 4:14:13 - PHP Notice:  Undefined index: src in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavobuilder\inc\widgets\logo.php on line 95
2018-10-24 4:14:43 - PHP Notice:  Undefined index: src in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavobuilder\inc\widgets\logo.php on line 94
2018-10-24 4:14:43 - PHP Notice:  Undefined index: src in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavobuilder\inc\widgets\logo.php on line 95
2018-10-27 9:27:47 - PHP Notice:  Undefined index: src in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavobuilder\inc\widgets\logo.php on line 94
2018-10-27 9:27:47 - PHP Notice:  Undefined index: src in E:\xampp\htdocs\hikefun\catalog\controller\extension\module\pavobuilder\inc\widgets\logo.php on line 95
2018-10-27 10:10:37 - PHP Warning:  unlink(E:/xampp/htdocs/hikefun/system/storage/cache/cache.product.latest.4.0.1.7.1540638637): Permission denied in E:\xampp\htdocs\hikefun\system\library\cache\file.php on line 68
2018-10-27 10:10:37 - PHP Warning:  unlink(E:/xampp/htdocs/hikefun/system/storage/cache/cache.product.latest.4.0.1.7.1540638637): Permission denied in E:\xampp\htdocs\hikefun\system\library\cache\file.php on line 68
